"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.140397463E1,1.212478638E0,2.253414001E0,1.092877350E1
9.141390762E1,1.222358093E0,2.126028900E0,1.130898285E1
9.142384062E1,1.146316223E0,2.198328552E0,1.151749924E1
9.143377363E1,9.729766846E-1,2.289189606E0,1.155162827E1
9.144370662E1,8.072712708E-1,2.220931549E0,1.161225220E1
9.145363862E1,7.792794800E-1,2.079775085E0,1.166344574E1
9.146357163E1,7.779322815E-1,1.990859985E0,1.161419815E1
9.147350425E1,6.101312256E-1,1.983824615E0,1.155357422E1
9.148343725E1,3.694317627E-1,1.941911774E0,1.159354111E1
9.149336925E1,3.620970154E-1,1.767075348E0,1.168709656E1
9.150330225E1,5.601351929E-1,1.417851562E0,1.178244827E1
9.151323525E1,7.244934082E-1,1.055604858E0,1.192734695E1
9.152316825E1,7.905061340E-1,8.372090149E-1,1.201880676E1
9.153310125E1,8.077203369E-1,8.026309204E-1,1.189097260E1
9.154303325E1,8.090675354E-1,7.861651611E-1,1.147648453E1
9.155296625E1,7.514373779E-1,7.447013855E-1,1.078731766E1
9.156289925E1,5.272036743E-1,7.713459778E-1,9.972112885E0
9.157283225E1,1.809736633E-1,9.354048157E-1,9.489666138E0
9.158276525E1,-3.667373657E-2,1.175954590E0,9.371561737E0
9.159269725E1,-6.676116943E-2,1.397493896E0,9.349407806E0
9.160263025E1,-9.101074219E-2,1.658850403E0,9.441316681E0
9.161256325E1,-3.951782227E-2,1.826651459E0,9.447154541E0
9.162249625E1,4.505630493E-2,1.826202393E0,9.625284119E0
9.163242925E1,2.378553772E-1,1.659449158E0,1.000728973E1
9.164236125E1,4.287084961E-1,1.420995026E0,1.018242554E1
9.165229425E1,6.656657410E-1,1.204545135E0,1.028960266E1
9.166222725E1,8.018824768E-1,1.041384430E0,1.018137772E1
9.167216025E1,7.994874573E-1,9.469308472E-1,9.882149963E0
9.168209325E1,7.330256653E-1,9.190887451E-1,9.492210846E0
9.169202525E1,6.465055847E-1,1.006956024E0,9.108408966E0
9.170195825E1,5.813909912E-1,1.184786224E0,8.746611328E0
9.171189125E1,4.833448792E-1,1.344354401E0,8.477770386E0
9.172182425E1,4.644841003E-1,1.501677246E0,8.345295868E0
9.173175725E1,5.281018066E-1,1.645677795E0,8.206983490E0
9.174168925E1,5.484594727E-1,1.704655151E0,8.149203644E0
9.175162225E1,5.804928589E-1,1.750459900E0,8.150999908E0
9.176155525E1,6.080355835E-1,1.847009125E0,8.135581970E0
9.177148825E1,6.451583862E-1,1.900897064E0,8.139922943E0
9.178142125E1,6.785389709E-1,1.891915741E0,8.154143372E0
9.179135325E1,6.759942627E-1,1.888023834E0,8.112529907E0
9.180128625E1,6.734495544E-1,1.892664185E0,8.064180450E0
9.181121925E1,6.773414612E-1,1.897603912E0,8.081843719E0
9.182115225E1,7.008425903E-1,1.927541656E0,8.131839752E0
9.183108525E1,7.363188171E-1,1.989812164E0,8.209677887E0
9.184101725E1,7.313790894E-1,2.057770844E0,8.271499329E0
9.185095025E1,7.078779602E-1,2.149979095E0,8.289761353E0
9.186088325E1,7.083270264E-1,2.220931549E0,8.312514038E0
9.187081625E1,7.276368713E-1,2.300116882E0,8.325387268E0
9.188074925E1,7.613168335E-1,2.376009064E0,8.309520264E0
9.189068125E1,7.439529419E-1,2.442620544E0,8.340505829E0
9.190061425E1,6.851252747E-1,2.529889069E0,8.405171356E0
9.191054725E1,6.550378418E-1,2.640808411E0,8.529712372E0
9.192048025E1,7.024891663E-1,2.711311798E0,8.761729889E0
9.193041325E1,7.569758606E-1,2.723137207E0,8.973689117E0
9.194034525E1,7.988887024E-1,2.690355377E0,9.157806244E0
9.195027825E1,8.074209595E-1,2.665656738E0,9.313332825E0
9.196021125E1,7.946974182E-1,2.639012146E0,9.488169250E0
9.197014425E1,7.882608032E-1,2.612966309E0,9.611363068E0
9.198007725E1,7.586224365E-1,2.545905762E0,9.769883423E0
9.199000925E1,7.418572998E-1,2.420616302E0,9.942324829E0
9.199994225E1,7.671546936E-1,2.273621979E0,1.012524445E1
9.200987525E1,7.714956665E-1,2.121687927E0,1.033720367E1
9.201980825E1,7.420069885E-1,2.033820648E0,1.053479279E1
9.202974125E1,7.168592834E-1,2.030677185E0,1.078088104E1
9.203967325E1,7.333250427E-1,2.021097107E0,1.099897751E1
9.204960625E1,7.842192078E-1,1.964814148E0,1.114342712E1
9.205953925E1,8.090675354E-1,1.909878387E0,1.119312378E1
9.206947225E1,8.415499878E-1,1.821861420E0,1.130239655E1
9.207940525E1,9.475296021E-1,1.709445190E0,1.143591888E1
9.208933725E1,1.147962799E0,1.612895966E0,1.151779861E1
9.209927025E1,1.299896851E0,1.502276001E0,1.153755753E1
9.210920325E1,1.258133698E0,1.462309113E0,1.154399414E1
9.211913625E1,1.108894043E0,1.446891174E0,1.163889679E1
9.212906925E1,1.058898010E0,1.414708099E0,1.185340073E1
9.213900125E1,1.212328949E0,1.289268951E0,1.210308151E1
9.214893425E1,1.446591797E0,1.043480072E0,1.235126541E1
9.215886725E1,1.632205811E0,7.635621643E-1,1.259331207E1
9.216880025E1,1.854493561E0,4.622387695E-1,1.273222321E1
9.217873325E1,2.017055511E0,1.919009399E-1,1.252640121E1
9.218866525E1,2.050286407E0,6.466552734E-2,1.224693237E1
9.219859825E1,2.050585785E0,2.080673218E-2,1.169053940E1
9.220853125E1,1.938917999E0,3.861968994E-2,1.095811249E1
9.221846425E1,1.875749359E0,2.016307068E-1,1.060230240E1
9.222839725E1,1.794618073E0,4.510121155E-1,1.029559021E1
9.223832925E1,1.783840485E0,6.538403320E-1,1.008587631E1
9.224826225E1,1.845212860E0,7.529342651E-1,9.652377777E0
9.225819525E1,1.755998383E0,8.187973022E-1,9.273365936E0
9.226812825E1,1.631756744E0,9.590556335E-1,9.224118347E0
9.227806025E1,1.570534058E0,1.106199646E0,9.057814178E0
9.228799325E1,1.464554443E0,1.172362061E0,8.796008606E0
9.229792625E1,1.326691132E0,1.154549103E0,8.648565216E0
9.230785925E1,1.216520233E0,1.131047974E0,8.507259064E0
9.231779225E1,1.149609375E0,1.149609375E0,8.424930267E0
9.232772425E1,1.116827545E0,1.202748871E0,8.364456024E0
9.233765725E1,1.054407349E0,1.278641052E0,8.297395477E0
9.234759025E1,9.731263733E-1,1.382075958E0,8.187823334E0
9.235752325E1,8.698411560E-1,1.473535767E0,8.029302979E0
9.236745625E1,7.789801025E-1,1.571432190E0,7.832761688E0
9.237738825E1,7.201524353E-1,1.667682037E0,7.653733978E0
9.238732125E1,6.619235229E-1,1.782193909E0,7.518115997E0
9.239725425E1,6.393205261E-1,1.851350098E0,7.435038757E0
9.240718725E1,6.439608765E-1,1.887275391E0,7.449259186E0
9.241712025E1,7.080276489E-1,1.948647766E0,7.518115997E0
9.242705225E1,8.090675354E-1,2.027084656E0,7.594008179E0
9.243698525E1,8.910969543E-1,2.073188782E0,7.694898376E0
9.244691825E1,9.424401855E-1,2.108066254E0,7.810158691E0
9.245685125E1,1.002315674E0,2.137405243E0,7.965086517E0
9.246678425E1,1.106199646E0,2.174228668E0,8.119714966E0
9.247671950E1,1.192270660E0,2.190694427E0,8.204139404E0
9.248665250E1,1.228345642E0,2.187700653E0,8.264913025E0
9.249658550E1,1.270108795E0,2.194436646E0,8.357720032E0
9.250651850E1,1.301992493E0,2.239343262E0,8.447982330E0
9.251645150E1,1.323397980E0,2.283651123E0,8.543483734E0
9.252638350E1,1.337019653E0,2.330952759E0,8.604706421E0
9.253631650E1,1.344953156E0,2.400408325E0,8.628357239E0
9.254624950E1,1.320254517E0,2.515518951E0,8.625363464E0
9.255618250E1,1.256786499E0,2.640059967E0,8.545579376E0
9.256611550E1,1.198557587E0,2.730471954E0,8.498726807E0
9.257604750E1,1.141675873E0,2.805316315E0,8.490643616E0
9.258598050E1,1.062789917E0,2.940784607E0,8.512049103E0
9.259591350E1,9.833052063E-1,3.107986908E0,8.609047394E0
9.260584650E1,9.512718201E-1,3.237018585E0,8.761729889E0
9.261577950E1,9.824070740E-1,3.316203918E0,8.870553589E0
9.262571150E1,1.015188904E0,3.322490845E0,8.984915771E0
9.263564450E1,1.008752289E0,3.296295319E0,9.181606750E0
9.264557750E1,1.005309448E0,3.274440765E0,9.361083527E0
9.265551050E1,1.008752289E0,3.184477844E0,9.652527466E0
9.266544350E1,1.050515442E0,3.048111420E0,9.972412262E0
9.267537550E1,1.099912720E0,2.891537018E0,1.029738647E1
9.268530850E1,1.114432526E0,2.692600708E0,1.069301376E1
9.269524150E1,1.114133148E0,2.478994904E0,1.113235016E1
9.270517450E1,1.063837738E0,2.418520660E0,1.144564865E1
9.271510750E1,8.198451233E-1,2.530936890E0,1.154683823E1
9.272503950E1,5.180726624E-1,2.539768524E0,1.161330002E1
9.273497250E1,3.878434753E-1,2.330653381E0,1.173125473E1
9.274490550E1,4.152365112E-1,2.025737457E0,1.177271851E1
9.275483850E1,3.667373657E-1,1.854792938E0,1.174352921E1
9.276477150E1,2.109114075E-1,1.765578461E0,1.184307220E1
9.277470350E1,1.520837402E-1,1.644929352E0,1.196087723E1
9.278463650E1,2.983296204E-1,1.403930511E0,1.203632034E1
9.279456950E1,5.728587341E-1,1.103205872E0,1.211760132E1
9.280450250E1,8.192463684E-1,8.782237244E-1,1.214783844E1
9.281443550E1,1.013542328E0,8.445437622E-1,1.191746750E1
9.282436750E1,1.047371979E0,9.719288635E-1,1.132978958E1
9.283430050E1,9.113049316E-1,1.098565521E0,1.070708450E1
9.284423350E1,6.604266357E-1,1.226250000E0,9.857601013E0
9.285416650E1,3.474275208E-1,1.448837128E0,9.415420532E0
9.286409950E1,2.240840149E-1,1.707199860E0,9.210346985E0
9.287403150E1,2.182461548E-1,1.786534882E0,9.070837097E0
9.288396450E1,2.287243652E-1,1.767973480E0,9.029223633E0
9.289389750E1,1.911524963E-1,1.841919708E0,9.041647797E0
9.290383050E1,2.558180237E-1,1.905537415E0,9.299112396E0
9.291376350E1,3.607498169E-1,1.809886322E0,9.479337616E0
9.292369550E1,5.056484985E-1,1.524280243E0,9.647887115E0
9.293362850E1,6.628216553E-1,1.206341400E0,9.713450775E0
9.294356150E1,7.870632935E-1,1.030756531E0,9.675130463E0
9.295349450E1,7.590715027E-1,1.008452911E0,9.575288086E0
9.296342750E1,6.010002136E-1,1.062490540E0,9.400152283E0
9.297335950E1,4.837939453E-1,1.149759064E0,9.222621460E0
9.298329250E1,4.623884583E-1,1.259331207E0,9.002279663E0
9.299322550E1,4.852908325E-1,1.357676697E0,8.759933624E0
9.300315850E1,4.323010254E-1,1.451232147E0,8.490344238E0
9.301309150E1,3.785627747E-1,1.566043396E0,8.271050262E0
9.302302350E1,3.516188049E-1,1.723515930E0,8.090825043E0
9.303295650E1,2.862048340E-1,1.867666168E0,7.909552002E0
9.304288950E1,2.290237427E-1,1.962119751E0,7.839647369E0
9.305282250E1,2.095642090E-1,1.994302826E0,7.838449860E0
9.306275550E1,2.489323425E-1,2.000440063E0,7.813751221E0
9.307268750E1,2.505789185E-1,2.006726990E0,7.762407990E0
9.308262050E1,2.195933533E-1,2.029030609E0,7.815996552E0
9.309255350E1,2.412982178E-1,1.999242554E0,7.954009552E0
9.310248650E1,2.954855347E-1,1.929936676E0,8.078550568E0
9.311241950E1,3.903881836E-1,1.911974030E0,8.243507538E0
9.312235150E1,4.444258118E-1,1.891616364E0,8.409063263E0
9.313228450E1,4.782554626E-1,1.851050720E0,8.576415253E0
9.314221750E1,5.143304443E-1,1.871408386E0,8.658893738E0
9.315215050E1,5.292993164E-1,1.913770294E0,8.767867126E0
9.316208350E1,5.182223511E-1,1.929487610E0,8.878786469E0
9.317201550E1,4.921765137E-1,1.996697845E0,8.969647522E0
9.318194850E1,4.932243347E-1,2.089205475E0,9.022936707E0
9.319188150E1,4.824467468E-1,2.157463531E0,9.112600250E0
9.320181450E1,4.805007935E-1,2.214494934E0,9.242829437E0
9.321174750E1,5.143304443E-1,2.283950500E0,9.383985901E0
9.322167950E1,5.492079163E-1,2.378703461E0,9.503736877E0
9.323161250E1,5.165757751E-1,2.488425293E0,9.577982483E0
9.324154550E1,4.496649170E-1,2.642005920E0,9.669142914E0
9.325147850E1,3.882925415E-1,2.756218414E0,9.801168365E0
9.326141150E1,3.537144470E-1,2.746338959E0,9.959389343E0
9.327134350E1,3.534150696E-1,2.641107788E0,1.015697845E1
9.328127650E1,2.929408264E-1,2.479443970E0,1.041953247E1
9.329120950E1,2.465373230E-1,2.304308167E0,1.072863968E1
9.330114250E1,2.469863892E-1,2.127076721E0,1.107921066E1
9.331107450E1,2.993774414E-1,1.943857727E0,1.145537842E1
9.332100750E1,4.086502075E-1,1.808389435E0,1.177077255E1
9.333094050E1,4.739144897E-1,1.752106476E0,1.183049835E1
9.334087350E1,4.546046448E-1,1.736987915E0,1.171463928E1
9.335080650E1,4.595443726E-1,1.711840210E0,1.172586594E1
9.336073950E1,6.480024719E-1,1.685644684E0,1.179202835E1
9.337067150E1,9.635462952E-1,1.624571686E0,1.174023605E1
9.338060450E1,1.138233032E0,1.518741760E0,1.164473465E1
9.339053750E1,1.208137665E0,1.444346466E0,1.159638519E1
9.340047050E1,1.272653503E0,1.457369385E0,1.160431870E1
9.341040350E1,1.423090668E0,1.392254791E0,1.167152893E1
9.342033550E1,1.652264099E0,1.209335175E0,1.180490158E1
9.343026850E1,1.937121735E0,1.000369720E0,1.194755493E1
9.344020150E1,2.222727814E0,7.806266785E-1,1.196147598E1
9.345013450E1,2.427951050E0,5.081932068E-1,1.177062286E1
9.346006750E1,2.449506226E0,3.028202820E-1,1.140253830E1
9.346999950E1,2.442770233E0,2.764750671E-1,1.124042542E1
9.347992937E1,2.409988403E0,2.930905151E-1,1.067699707E1
9.348986238E1,2.273921356E0,2.758763123E-1,1.013871643E1
9.349979537E1,2.149679718E0,2.986289978E-1,9.874366150E0
9.350972838E1,2.004781036E0,4.146377563E-1,9.689051514E0
9.351966037E1,1.908231812E0,4.974156189E-1,9.586664429E0
9.352959338E1,1.914518738E0,4.942721558E-1,9.493558044E0
9.353952637E1,1.750459900E0,5.275030518E-1,9.518406372E0
9.354945938E1,1.638343048E0,6.101312256E-1,9.559271393E0
9.355939237E1,1.630259857E0,6.500981140E-1,9.318871307E0
9.356932437E1,1.489702148E0,6.408174133E-1,9.151369629E0
9.357925738E1,1.304686890E0,6.703060913E-1,9.039701843E0
9.358919038E1,1.137185211E0,7.478448486E-1,8.822653198E0
9.359912337E1,1.037342834E0,8.530760193E-1,8.715476074E0
9.360905638E1,9.746232605E-1,9.545649719E-1,8.612041168E0
9.361898838E1,8.714877319E-1,1.056203613E0,8.452173615E0
9.362892137E1,7.851173401E-1,1.166224823E0,8.308472443E0
9.363885438E1,7.262896729E-1,1.318158875E0,8.167615356E0
9.364878738E1,6.465055847E-1,1.465452576E0,7.998616791E0
9.365871938E1,5.731581116E-1,1.564097443E0,7.823031921E0
9.366865237E1,5.574407959E-1,1.629062347E0,7.681127014E0
9.367858538E1,6.126759338E-1,1.691183167E0,7.576195221E0
9.368851837E1,6.423143005E-1,1.768272858E0,7.482490082E0
9.369845138E1,6.521937561E-1,1.841320953E0,7.450756073E0
9.370838438E1,6.942562866E-1,1.917063446E0,7.485334167E0
9.371831638E1,7.682025146E-1,1.988015900E0,7.533084869E0
9.372824937E1,8.434959412E-1,2.036515045E0,7.624694366E0
9.373818238E1,9.412426758E-1,2.084714813E0,7.713160400E0
9.374811537E1,1.031804352E0,2.126777344E0,7.799680481E0
9.375804737E1,1.055155792E0,2.136507111E0,7.903564453E0
9.376798038E1,1.095122681E0,2.172731781E0,8.011490021E0
9.377791338E1,1.143322449E0,2.200873260E0,8.155640259E0
9.378784637E1,1.189276886E0,2.183958435E0,8.283025360E0
9.379777938E1,1.182091827E0,2.212099915E0,8.337811432E0
9.380771237E1,1.109941864E0,2.300266571E0,8.381969604E0
9.381764437E1,1.008452911E0,2.439926147E0,8.415499878E0
9.382757738E1,9.309141541E-1,2.556833038E0,8.452023926E0
9.383751038E1,8.693920898E-1,2.649190979E0,8.532556458E0
9.384744337E1,8.536747742E-1,2.736459503E0,8.685837708E0
9.385737537E1,8.247848511E-1,2.852318573E0,8.809330902E0
9.386730838E1,8.355624390E-1,2.951861572E0,8.961264954E0
9.387724137E1,8.402027893E-1,2.998863831E0,9.186845856E0
9.388717438E1,8.632548523E-1,3.017874298E0,9.382339325E0
9.389710737E1,8.981323242E-1,2.966980133E0,9.659413147E0
9.390704037E1,9.824070740E-1,2.871179352E0,1.004321503E1
9.391697237E1,1.124611359E0,2.719245300E0,1.041354492E1
9.392690538E1,1.217268677E0,2.554438019E0,1.074525513E1
9.393683837E1,1.277593231E0,2.432292023E0,1.111289062E1
9.394677138E1,1.279239807E0,2.362088013E0,1.140044266E1
9.395670437E1,1.192120972E0,2.332000580E0,1.152169052E1
9.396663638E1,1.067729645E0,2.302212524E0,1.161449753E1
9.397656937E1,9.572593689E-1,2.209255829E0,1.175954590E1
9.398650238E1,9.107061768E-1,2.185754700E0,1.187630310E1
9.399643537E1,7.905061340E-1,2.223176880E0,1.191073151E1
9.400636737E1,5.010081482E-1,2.148033142E0,1.194740524E1
9.401630038E1,3.219804382E-1,1.992356873E0,1.211445786E1
9.402623337E1,3.656895447E-1,1.771266632E0,1.231923203E1
9.403616637E1,5.728587341E-1,1.508562927E0,1.254421417E1
9.404609938E1,7.774832153E-1,1.267115021E0,1.275437714E1
9.405603237E1,9.172924805E-1,1.032702484E0,1.277278885E1
9.406596437E1,1.027762756E0,8.379574585E-1,1.247670456E1
9.407589738E1,1.102607117E0,7.589218140E-1,1.183334244E1
9.408583037E1,1.069226532E0,8.110134888E-1,1.103699844E1
9.409576338E1,7.912545776E-1,9.951306152E-1,1.031085846E1
9.410569638E1,3.996688843E-1,1.402733002E0,9.698032837E0
9.411562838E1,8.607101440E-2,1.813029785E0,9.384734344E0
9.412556137E1,-8.487350464E-2,2.027683411E0,9.187594299E0
9.413549438E1,-1.200503540E-1,2.031126251E0,9.078920288E0
9.414542737E1,-1.571731567E-2,1.963017883E0,9.174870758E0
9.415536038E1,3.293151855E-3,1.948049011E0,9.397607574E0
9.416529237E1,-2.335144043E-2,1.919458466E0,9.520202637E0
9.417522538E1,1.115180969E-1,1.665885773E0,9.650731201E0
9.418515837E1,3.423381042E-1,1.246607666E0,9.782157898E0
9.419509138E1,5.333409119E-1,8.831634521E-1,9.827962646E0
9.420502437E1,6.477030945E-1,7.198530579E-1,9.806257782E0
9.421495637E1,5.773493958E-1,6.978488159E-1,9.690099335E0
9.422488938E1,4.653822327E-1,7.626640320E-1,9.501192169E0
9.423482238E1,3.878434753E-1,8.858578491E-1,9.294472046E0
9.424475537E1,3.812571716E-1,1.035546570E0,9.049880676E0
9.425468838E1,3.523672485E-1,1.199156342E0,8.700207825E0
9.426462038E1,2.775228882E-1,1.360670471E0,8.391699371E0
9.427455337E1,1.899549866E-1,1.481618958E0,8.145461426E0
9.428448638E1,1.655557251E-1,1.602717133E0,7.914940796E0
9.429441938E1,1.495390320E-1,1.703906708E0,7.776778107E0
9.430435237E1,1.457968140E-1,1.746118927E0,7.683671722E0
9.431428437E1,1.037342834E-1,1.771566010E0,7.559579773E0
9.432421738E1,7.694000244E-2,1.830693054E0,7.496111755E0
9.433415037E1,4.790039063E-2,1.871258698E0,7.458689575E0
9.434408338E1,1.047821045E-3,1.870061188E0,7.475305023E0
9.435401638E1,-7.484436035E-3,1.889820099E0,7.506889343E0
9.436394838E1,2.694396973E-2,1.923200684E0,7.524851990E0
9.437388137E1,1.736389160E-2,1.940714264E0,7.610174561E0
9.438381438E1,-4.041595459E-3,1.964065704E0,7.743696899E0
9.439374737E1,1.392105103E-2,2.014810181E0,7.917934570E0
9.440368038E1,7.753875732E-2,2.049987030E0,8.061935120E0
9.441361238E1,1.493893433E-1,2.054178314E0,8.186027069E0
9.442354538E1,1.761836243E-1,2.115251312E0,8.325087891E0
9.443347837E1,1.875599670E-1,2.210902405E0,8.520581360E0
9.444341138E1,2.163002014E-1,2.324965210E0,8.707093506E0
9.445334437E1,2.377056885E-1,2.449356537E0,8.874445496E0
9.446327637E1,2.574645996E-1,2.519859924E0,9.134305115E0
9.447320938E1,3.092568970E-1,2.555485840E0,9.408983917E0
9.448314158E1,4.043092346E-1,2.579885101E0,9.622889099E0
9.449307458E1,4.902305603E-1,2.562371521E0,9.819430389E0
9.450300758E1,5.502557373E-1,2.519560547E0,9.987381134E0
9.451293958E1,6.023474121E-1,2.486479340E0,1.012284943E1
9.452287258E1,6.770420837E-1,2.468217316E0,1.029678772E1
9.453280558E1,7.324269104E-1,2.457739105E0,1.048883835E1
9.454273858E1,7.951464844E-1,2.416275330E0,1.063807800E1
9.455267158E1,8.705895996E-1,2.334545288E0,1.083851120E1
9.456260358E1,9.270222473E-1,2.208208008E0,1.114058304E1
9.457253658E1,1.032552795E0,2.120939484E0,1.144430145E1
9.458246958E1,1.163380737E0,2.094594269E0,1.160282181E1
9.459240258E1,1.186432800E0,2.170187073E0,1.157318344E1
9.460233558E1,1.127455444E0,2.214944000E0,1.154698792E1
9.461226758E1,1.217118988E0,2.136207733E0,1.173963730E1
9.462220058E1,1.521136780E0,1.976938934E0,1.194530960E1
9.463213358E1,1.752555542E0,1.858235779E0,1.193677734E1
9.464206658E1,1.668131104E0,1.787582703E0,1.190175018E1
9.465199958E1,1.462009735E0,1.732197876E0,1.191192902E1
9.466193158E1,1.433119812E0,1.625320129E0,1.195593750E1
9.467186458E1,1.510508881E0,1.421593781E0,1.201207077E1
9.468179758E1,1.576222229E0,1.165775757E0,1.210338089E1
9.469173058E1,1.653760986E0,9.330097961E-1,1.211520630E1
9.470166358E1,1.760638733E0,6.785389709E-1,1.211176346E1
9.471159558E1,1.882036285E0,3.604504395E-1,1.206506058E1
9.472152858E1,1.984123993E0,1.112187195E-1,1.178184952E1
9.473146158E1,1.982926483E0,4.745132446E-2,1.130673752E1
9.474139458E1,1.828298035E0,9.774673462E-2,1.079300583E1
9.475132758E1,1.647474060E0,2.490820312E-1,1.031250504E1
9.476125958E1,1.522783356E0,4.707710266E-1,9.912686462E0
9.477119258E1,1.466949463E0,6.575825500E-1,9.599537659E0
9.478112558E1,1.426982574E0,7.773335266E-1,9.301058350E0
9.479105858E1,1.341061249E0,8.729846191E-1,9.102271729E0
9.480099158E1,1.264270935E0,9.702822876E-1,9.034762115E0
9.481092358E1,1.217568054E0,1.015937347E0,9.000633087E0
9.482085658E1,1.207538910E0,9.783654785E-1,8.975186005E0
9.483078958E1,1.162183228E0,9.386979675E-1,8.896150360E0
9.484072258E1,1.089135132E0,9.101074219E-1,8.725505219E0
9.485065558E1,9.762698364E-1,9.318122864E-1,8.550519104E0
9.486058758E1,8.740324402E-1,1.012644196E0,8.429121552E0
9.487052058E1,7.605683899E-1,1.120420074E0,8.284671936E0
9.488045358E1,6.673123169E-1,1.256038055E0,8.162975006E0
9.489038658E1,6.071374512E-1,1.384620667E0,8.060438232E0
9.490031958E1,5.670208740E-1,1.503323822E0,7.921377411E0
9.491025158E1,5.436694336E-1,1.634301453E0,7.789351959E0
9.492018458E1,5.170248413E-1,1.772464142E0,7.670648804E0
9.493011758E1,4.969665527E-1,1.869013367E0,7.581733704E0
9.494005058E1,5.041516113E-1,1.945055237E0,7.483687592E0
9.494998358E1,5.406756592E-1,2.007924500E0,7.413184204E0
9.495991558E1,5.677693176E-1,2.034120026E0,7.369475098E0
9.496984858E1,6.276448059E-1,2.071542206E0,7.418722687E0
9.497978158E1,6.956034851E-1,2.139800262E0,7.522756348E0
9.498971458E1,7.734416199E-1,2.222578125E0,7.641459503E0
9.499964758E1,8.408015442E-1,2.298320618E0,7.736212463E0
9.500957958E1,8.904981995E-1,2.344275055E0,7.812104645E0
9.501951258E1,9.162446594E-1,2.387385406E0,7.907905426E0
9.502944558E1,9.559121704E-1,2.445165253E0,8.041427765E0
9.503937858E1,1.011596375E0,2.509980469E0,8.165220337E0
