"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.021914733E1,-4.044683456E0,-3.128224945E1,-3.987933350E1
5.022907933E1,-4.733232498E0,-3.159172821E1,-3.999258423E1
5.023901233E1,-5.061227798E0,-3.133641815E1,-3.965890503E1
5.024894533E1,-5.745492935E0,-3.182903290E1,-4.022003174E1
5.025887733E1,-6.155363083E0,-3.113304901E1,-3.998818970E1
5.026881033E1,-6.405149460E0,-3.138306427E1,-4.039303589E1
5.027874333E1,-6.773710251E0,-3.075675201E1,-4.072790527E1
5.028867533E1,-7.260766983E0,-3.121578217E1,-4.098037720E1
5.029860833E1,-7.073926926E0,-3.061316681E1,-4.053894043E1
5.030854133E1,-7.298727036E0,-3.082599640E1,-4.119699097E1
5.031847333E1,-7.150281906E0,-3.041204071E1,-4.103744507E1
5.032840633E1,-7.183797836E0,-3.078792572E1,-4.150616455E1
5.033833933E1,-7.391550064E0,-3.023058319E1,-4.085961914E1
5.034827133E1,-7.578603745E0,-3.088352203E1,-4.108203125E1
5.035820433E1,-7.884347916E0,-3.054222870E1,-4.051794434E1
5.036813733E1,-8.074762344E0,-3.099298859E1,-4.092147827E1
5.037806933E1,-8.421384811E0,-3.066715240E1,-4.032254028E1
5.038800233E1,-8.928503036E0,-3.134462738E1,-4.023696899E1
5.039793533E1,-9.128713608E0,-3.100963593E1,-4.023706055E1
5.040786733E1,-9.473550797E0,-3.132390594E1,-4.071975708E1
5.041780033E1,-9.247423172E0,-3.078452301E1,-4.053784180E1
5.042773333E1,-9.581903458E0,-3.138178253E1,-4.053842163E1
5.043766650E1,-9.842988968E0,-3.098116302E1,-4.008096313E1
5.044759850E1,-1.021773720E1,-3.160338593E1,-4.026889038E1
5.045753150E1,-1.023989296E1,-3.130069733E1,-4.030487061E1
5.046746450E1,-1.041864967E1,-3.164226532E1,-4.051992798E1
5.047739650E1,-1.039874840E1,-3.126290131E1,-4.042385864E1
5.048732950E1,-1.078035927E1,-3.150443268E1,-4.075967407E1
5.049726250E1,-1.096291542E1,-3.126844025E1,-4.024453735E1
5.050719450E1,-1.119988823E1,-3.168441010E1,-4.042749023E1
5.051712750E1,-1.150911140E1,-3.136692047E1,-4.026824951E1
5.052706050E1,-1.161654854E1,-3.186516571E1,-4.068283081E1
5.053699250E1,-1.159646416E1,-3.146886444E1,-4.004763794E1
5.054692550E1,-1.214881706E1,-3.197350311E1,-4.005258179E1
5.055685850E1,-1.219601250E1,-3.140889740E1,-3.987664795E1
5.056679050E1,-1.272809792E1,-3.191181183E1,-3.982229614E1
5.057672350E1,-1.269111061E1,-3.168511200E1,-3.976788330E1
5.058665650E1,-1.272540474E1,-3.209671783E1,-3.981518555E1
5.059658950E1,-1.291244316E1,-3.196410370E1,-3.962924194E1
5.060652150E1,-1.349793816E1,-3.249602509E1,-3.966848755E1
5.061645450E1,-1.349604607E1,-3.206107330E1,-3.931619263E1
5.062638750E1,-1.406849861E1,-3.264647675E1,-3.948522949E1
5.063631950E1,-1.419027901E1,-3.235184479E1,-3.942034912E1
5.064625250E1,-1.428835106E1,-3.248767853E1,-3.957162476E1
5.065618550E1,-1.421626091E1,-3.220253754E1,-3.925469971E1
5.066611750E1,-1.445129967E1,-3.281610870E1,-3.915167236E1
5.067605050E1,-1.461797523E1,-3.257588959E1,-3.891421509E1
5.068598350E1,-1.520359230E1,-3.278383636E1,-3.932415771E1
5.069591550E1,-1.516283989E1,-3.257207489E1,-3.886791992E1
5.070584850E1,-1.566040611E1,-3.290059662E1,-3.884420776E1
5.071578150E1,-1.567912865E1,-3.278391266E1,-3.877297974E1
5.072571350E1,-1.613004494E1,-3.335463715E1,-3.859939575E1
5.073564650E1,-1.612337303E1,-3.286241913E1,-3.826757812E1
5.074557950E1,-1.637289238E1,-3.332294464E1,-3.838635254E1
5.075551150E1,-1.665165901E1,-3.315270233E1,-3.797006226E1
5.076544450E1,-1.673602104E1,-3.346009064E1,-3.782229614E1
5.077537750E1,-1.694907570E1,-3.335701752E1,-3.783428955E1
5.078531050E1,-1.712226677E1,-3.323746490E1,-3.791586304E1
5.079524250E1,-1.695343590E1,-3.293949127E1,-3.828338623E1
5.080517550E1,-1.706112099E1,-3.316309357E1,-3.854867554E1
5.081510850E1,-1.696843147E1,-3.259052277E1,-3.882678223E1
5.082504050E1,-1.702553749E1,-3.260488129E1,-3.854968262E1
5.083497350E1,-1.694228935E1,-3.216283417E1,-3.873165894E1
5.084490650E1,-1.697226906E1,-3.252204132E1,-3.897454834E1
5.085483850E1,-1.697226906E1,-3.252204132E1,-3.897454834E1
5.086477150E1,-1.703787041E1,-3.234934235E1,-3.902130127E1
5.087470450E1,-1.695537376E1,-3.293938446E1,-3.860931396E1
5.088463650E1,-1.701819420E1,-3.233072662E1,-3.831317139E1
5.089456950E1,-1.708469582E1,-3.290386200E1,-3.786892700E1
5.090450250E1,-1.682056999E1,-3.276126862E1,-3.766415405E1
5.091443450E1,-1.716967964E1,-3.324440765E1,-3.762533569E1
5.092436750E1,-1.672519493E1,-3.296779633E1,-3.799877930E1
5.093430050E1,-1.690854073E1,-3.302799225E1,-3.789166260E1
5.094423250E1,-1.703756905E1,-3.262543488E1,-3.756231689E1
5.095416550E1,-1.683308220E1,-3.307012177E1,-3.778372192E1
5.096409850E1,-1.654689217E1,-3.258652496E1,-3.787124634E1
5.097403150E1,-1.657347679E1,-3.267385101E1,-3.751058960E1
5.098396350E1,-1.634562874E1,-3.275429535E1,-3.785220337E1
5.099389650E1,-1.654810143E1,-3.277552032E1,-3.799880981E1
5.100382950E1,-1.661100960E1,-3.282869720E1,-3.767111206E1
5.101376150E1,-1.654218864E1,-3.280977631E1,-3.740390015E1
5.102369450E1,-1.641089821E1,-3.263741302E1,-3.718832397E1
5.103362750E1,-1.609260750E1,-3.256676483E1,-3.706750488E1
5.104355950E1,-1.585756874E1,-3.219419098E1,-3.741168213E1
5.105349250E1,-1.577053261E1,-3.237459564E1,-3.733386230E1
5.106342550E1,-1.578719902E1,-3.212984467E1,-3.714276123E1
5.107335750E1,-1.578199577E1,-3.211865997E1,-3.698980713E1
5.108329050E1,-1.556507683E1,-3.188678741E1,-3.744531250E1
5.109322350E1,-1.557129478E1,-3.191532135E1,-3.707553101E1
5.110315550E1,-1.574610329E1,-3.159749603E1,-3.719644165E1
5.111308850E1,-1.569727516E1,-3.166176605E1,-3.718038940E1
5.112302150E1,-1.577734184E1,-3.138214874E1,-3.741513062E1
5.113295350E1,-1.585978508E1,-3.155934906E1,-3.739129639E1
5.114288650E1,-1.584169197E1,-3.102181244E1,-3.724792480E1
5.115281950E1,-1.604370689E1,-3.106604767E1,-3.753262329E1
5.116275250E1,-1.614327049E1,-3.045345306E1,-3.711837769E1
5.117268450E1,-1.617597389E1,-3.035482025E1,-3.707620239E1
5.118261750E1,-1.634734154E1,-2.999794769E1,-3.700598145E1
5.119255050E1,-1.646982002E1,-3.045952606E1,-3.705184937E1
5.120248250E1,-1.651763344E1,-2.992501068E1,-3.710964966E1
5.121241550E1,-1.675797844E1,-2.975899506E1,-3.716937256E1
5.122234850E1,-1.692546654E1,-2.938214874E1,-3.696551514E1
5.123228050E1,-1.706472206E1,-2.913842010E1,-3.695248413E1
5.124221350E1,-1.720834160E1,-2.858992767E1,-3.701525879E1
5.125214650E1,-1.736495781E1,-2.900333405E1,-3.715182495E1
5.126207850E1,-1.743565559E1,-2.830394745E1,-3.709457397E1
5.127201150E1,-1.764817238E1,-2.819512177E1,-3.718768311E1
5.128194450E1,-1.800539589E1,-2.796739960E1,-3.701971436E1
5.129187650E1,-1.797895622E1,-2.759429169E1,-3.748962402E1
5.130180950E1,-1.817415047E1,-2.728772736E1,-3.733917236E1
5.131174250E1,-1.850046349E1,-2.720664215E1,-3.707418823E1
5.132167550E1,-1.892757225E1,-2.674875641E1,-3.690753174E1
5.133160750E1,-1.906548500E1,-2.676607513E1,-3.644186401E1
5.134154050E1,-1.945090294E1,-2.660559845E1,-3.673226929E1
5.135147350E1,-1.961379051E1,-2.651811981E1,-3.672650146E1
5.136140550E1,-1.992498207E1,-2.620133209E1,-3.668719482E1
5.137133850E1,-1.998317146E1,-2.609157562E1,-3.697195435E1
5.138127150E1,-2.019389534E1,-2.570763397E1,-3.682543945E1
5.139120350E1,-2.041460991E1,-2.558086395E1,-3.683297729E1
5.140113650E1,-2.038652992E1,-2.542052460E1,-3.683087158E1
5.141106950E1,-2.050538063E1,-2.536060333E1,-3.711282349E1
5.142100150E1,-2.074772453E1,-2.462015533E1,-3.678134155E1
5.143093450E1,-2.085455513E1,-2.480361176E1,-3.716900635E1
5.144086388E1,-2.075929451E1,-2.428577423E1,-3.688293457E1
5.145079588E1,-2.082547951E1,-2.405425262E1,-3.703289795E1
5.146072887E1,-2.110504723E1,-2.374173737E1,-3.682443237E1
5.147066188E1,-2.115442085E1,-2.367116547E1,-3.703573608E1
5.148059487E1,-2.113152122E1,-2.336594391E1,-3.711975098E1
5.149052688E1,-2.139740181E1,-2.298796844E1,-3.699533081E1
5.150045987E1,-2.131664848E1,-2.245607758E1,-3.736853027E1
5.151039288E1,-2.155502510E1,-2.238684845E1,-3.752896118E1
5.152032488E1,-2.166148186E1,-2.173527527E1,-3.769683838E1
5.153025787E1,-2.180856895E1,-2.196357727E1,-3.811367798E1
5.154019088E1,-2.221012306E1,-2.167733002E1,-3.768673706E1
5.155012288E1,-2.214434242E1,-2.146009827E1,-3.743313599E1
5.156005588E1,-2.219120216E1,-2.078507233E1,-3.738781738E1
5.156998887E1,-2.235824776E1,-2.056268311E1,-3.774676514E1
5.157992087E1,-2.220814323E1,-2.006106567E1,-3.764077759E1
5.158985388E1,-2.227651405E1,-1.974282837E1,-3.772579956E1
5.159978687E1,-2.233853722E1,-1.943675232E1,-3.788333130E1
5.160971887E1,-2.231950951E1,-1.934368896E1,-3.783587646E1
5.161965188E1,-2.220656013E1,-1.906841278E1,-3.812878418E1
5.162958488E1,-2.236710548E1,-1.900448608E1,-3.830471802E1
5.163951688E1,-2.239891243E1,-1.860995483E1,-3.847085571E1
5.164944987E1,-2.218650246E1,-1.847953796E1,-3.841815186E1
5.165938288E1,-2.217572594E1,-1.852964783E1,-3.854739380E1
5.166931587E1,-2.229713249E1,-1.878617859E1,-3.835641479E1
5.167924787E1,-2.242984200E1,-1.839270782E1,-3.844473267E1
5.168918087E1,-2.234530067E1,-1.836097717E1,-3.874020386E1
5.169911388E1,-2.263976860E1,-1.826408386E1,-3.828002930E1
5.170904588E1,-2.261559486E1,-1.855324554E1,-3.822421265E1
5.171897887E1,-2.260532951E1,-1.835944366E1,-3.835333252E1
5.172891188E1,-2.264901161E1,-1.851967621E1,-3.836129761E1
5.173884388E1,-2.256611443E1,-1.807543182E1,-3.850646973E1
5.174877687E1,-2.275009727E1,-1.841637421E1,-3.804135132E1
5.175870987E1,-2.296027565E1,-1.827477264E1,-3.780844116E1
5.176864187E1,-2.290986443E1,-1.828662872E1,-3.772027588E1
5.177857488E1,-2.300182533E1,-1.827558899E1,-3.759091187E1
5.178850787E1,-2.302769279E1,-1.821010590E1,-3.773626709E1
5.179843987E1,-2.285264015E1,-1.806924438E1,-3.747512817E1
5.180837288E1,-2.334842110E1,-1.795140076E1,-3.777029419E1
5.181830588E1,-2.337057304E1,-1.790465546E1,-3.775137329E1
5.182823788E1,-2.337486839E1,-1.791287231E1,-3.796066284E1
5.183817087E1,-2.334499168E1,-1.778320312E1,-3.796325684E1
5.184810388E1,-2.355272484E1,-1.776071930E1,-3.792733765E1
5.185803687E1,-2.355272484E1,-1.776071930E1,-3.792733765E1
5.186796887E1,-2.369909859E1,-1.754150391E1,-3.784774780E1
5.187790188E1,-2.358161354E1,-1.760564423E1,-3.808462524E1
5.188783488E1,-2.341095924E1,-1.759946442E1,-3.766488647E1
5.189776688E1,-2.349105644E1,-1.763618469E1,-3.749441528E1
5.190769987E1,-2.352773857E1,-1.748649597E1,-3.714614868E1
5.191763288E1,-2.365368080E1,-1.732813263E1,-3.730764771E1
5.192756488E1,-2.373005867E1,-1.713707733E1,-3.760229492E1
5.193749787E1,-2.366123772E1,-1.748198700E1,-3.755523682E1
5.194743088E1,-2.352186775E1,-1.738470459E1,-3.761526489E1
5.195736288E1,-2.364457893E1,-1.743813324E1,-3.734017944E1
5.196729588E1,-2.406043816E1,-1.735398102E1,-3.696734619E1
5.197722887E1,-2.417188454E1,-1.711671448E1,-3.661297607E1
5.198716087E1,-2.413518333E1,-1.693956757E1,-3.699279785E1
5.199709388E1,-2.451311684E1,-1.691169739E1,-3.695898438E1
5.200702687E1,-2.423311806E1,-1.680287170E1,-3.705691528E1
5.201695988E1,-2.450884056E1,-1.694465637E1,-3.661941528E1
5.202689187E1,-2.443317223E1,-1.667304993E1,-3.679507446E1
5.203682488E1,-2.445126152E1,-1.679775238E1,-3.695819092E1
5.204675787E1,-2.456681252E1,-1.648718262E1,-3.741799927E1
5.205668987E1,-2.419900703E1,-1.660482788E1,-3.698171997E1
5.206662288E1,-2.416806221E1,-1.639508057E1,-3.694674683E1
5.207655587E1,-2.425891685E1,-1.631420135E1,-3.721038818E1
5.208648787E1,-2.415942955E1,-1.568238068E1,-3.755914307E1
5.209642087E1,-2.426014137E1,-1.556497192E1,-3.740573120E1
5.210635388E1,-2.417114067E1,-1.546347046E1,-3.737054443E1
5.211628588E1,-2.449081993E1,-1.569589996E1,-3.758840942E1
5.212621887E1,-2.440598106E1,-1.549824524E1,-3.726995850E1
5.213615188E1,-2.440623283E1,-1.535961914E1,-3.750140381E1
5.214608487E1,-2.449212456E1,-1.522804260E1,-3.762042236E1
5.215601688E1,-2.437976265E1,-1.549113464E1,-3.751153564E1
5.216594987E1,-2.415443611E1,-1.530468750E1,-3.746093750E1
5.217588288E1,-2.412087059E1,-1.521558380E1,-3.741458130E1
5.218581488E1,-2.403695869E1,-1.506833649E1,-3.747698975E1
5.219574787E1,-2.409817696E1,-1.506654358E1,-3.792514038E1
5.220568088E1,-2.374902153E1,-1.480243683E1,-3.828457642E1
5.221561288E1,-2.369963264E1,-1.500882721E1,-3.837051392E1
5.222554588E1,-2.342988014E1,-1.467504120E1,-3.857882690E1
5.223547887E1,-2.332333565E1,-1.482752991E1,-3.835848999E1
5.224541087E1,-2.321214867E1,-1.477233124E1,-3.857235718E1
5.225534388E1,-2.324131584E1,-1.496102142E1,-3.853494263E1
5.226527687E1,-2.295762444E1,-1.504698181E1,-3.843652344E1
5.227520887E1,-2.294696617E1,-1.505617523E1,-3.859152222E1
5.228514188E1,-2.308945274E1,-1.497026825E1,-3.864056396E1
5.229507488E1,-2.254932976E1,-1.532652283E1,-3.828744507E1
5.230500688E1,-2.287337685E1,-1.563020325E1,-3.827160645E1
5.231493987E1,-2.257673073E1,-1.579061890E1,-3.834481812E1
5.232487288E1,-2.260907173E1,-1.588539886E1,-3.843710327E1
5.233480587E1,-2.260363960E1,-1.615940857E1,-3.819940186E1
5.234473787E1,-2.231839561E1,-1.600945282E1,-3.851495361E1
5.235467088E1,-2.229732704E1,-1.614273834E1,-3.794393921E1
5.236460388E1,-2.213068199E1,-1.619082642E1,-3.799566650E1
5.237453588E1,-2.226376915E1,-1.627752686E1,-3.840591431E1
5.238446887E1,-2.206021690E1,-1.637779236E1,-3.850189209E1
5.239440188E1,-2.204256630E1,-1.650526428E1,-3.839047241E1
5.240433388E1,-2.185803795E1,-1.612312317E1,-3.817117310E1
5.241426687E1,-2.207154274E1,-1.660644531E1,-3.819287109E1
5.242419988E1,-2.197627449E1,-1.661975861E1,-3.814236450E1
5.243413187E1,-2.178315163E1,-1.655429840E1,-3.815472412E1
5.244406546E1,-2.182627678E1,-1.648126984E1,-3.827984619E1
5.245399846E1,-2.161736107E1,-1.655581665E1,-3.796261597E1
5.246393046E1,-2.146857643E1,-1.650630951E1,-3.860482788E1
5.247386346E1,-2.164746666E1,-1.651732635E1,-3.845370483E1
5.248379646E1,-2.125979424E1,-1.619165802E1,-3.878167725E1
5.249372946E1,-2.136915779E1,-1.629122162E1,-3.835971069E1
5.250366146E1,-2.120820427E1,-1.621946716E1,-3.825665283E1
5.251359446E1,-2.127364159E1,-1.659661102E1,-3.870239258E1
5.252352746E1,-2.128907585E1,-1.621884918E1,-3.901242065E1
5.253345946E1,-2.139668083E1,-1.638967133E1,-3.899627686E1
5.254339246E1,-2.119893074E1,-1.594441986E1,-3.856658936E1
5.255332546E1,-2.103178596E1,-1.600503540E1,-3.861654663E1
5.256325746E1,-2.117184258E1,-1.583559418E1,-3.875570679E1
5.257319046E1,-2.135630608E1,-1.570848083E1,-3.844821167E1
5.258312346E1,-2.145458794E1,-1.586692047E1,-3.872164917E1
5.259305546E1,-2.165390968E1,-1.593395233E1,-3.852819824E1
5.260298846E1,-2.173108482E1,-1.613339996E1,-3.897534180E1
5.261292146E1,-2.168938637E1,-1.631053162E1,-3.834219360E1
5.262285346E1,-2.165401649E1,-1.626606750E1,-3.816998291E1
5.263278646E1,-2.160391045E1,-1.651043701E1,-3.840997314E1
5.264271946E1,-2.163302803E1,-1.652648163E1,-3.823937988E1
5.265265246E1,-2.151122856E1,-1.674394989E1,-3.819430542E1
5.266258446E1,-2.150054741E1,-1.667664337E1,-3.830419922E1
5.267251746E1,-2.137534523E1,-1.690048981E1,-3.804193115E1
5.268245046E1,-2.118101692E1,-1.695286560E1,-3.859176636E1
5.269238246E1,-2.118292046E1,-1.668677521E1,-3.830874634E1
5.270231546E1,-2.128267479E1,-1.671346283E1,-3.832427979E1
5.271224846E1,-2.151992226E1,-1.645906830E1,-3.848605347E1
5.272218046E1,-2.151179695E1,-1.615134430E1,-3.844390869E1
5.273211346E1,-2.145120430E1,-1.613626099E1,-3.877877808E1
5.274204646E1,-2.138757896E1,-1.580381012E1,-3.906301880E1
5.275197846E1,-2.149969673E1,-1.573212433E1,-3.861355591E1
5.276191146E1,-2.118033028E1,-1.520936584E1,-3.903744507E1
5.277184446E1,-2.092836952E1,-1.527237701E1,-3.871859741E1
5.278177746E1,-2.114741707E1,-1.469283295E1,-3.912542725E1
5.279170946E1,-2.135759544E1,-1.475940704E1,-3.870962524E1
5.280164246E1,-2.167791557E1,-1.433100891E1,-3.914242554E1
5.281157546E1,-2.197175789E1,-1.420655823E1,-3.951718140E1
5.282150746E1,-2.178522682E1,-1.383441925E1,-3.960974121E1
5.283144046E1,-2.181123543E1,-1.393114471E1,-3.943847656E1
5.284137346E1,-2.182957649E1,-1.363433838E1,-3.961233521E1
5.285130546E1,-2.197608376E1,-1.352191925E1,-3.948947144E1
5.286123846E1,-2.185927010E1,-1.325144196E1,-3.957226562E1
5.287117146E1,-2.185927010E1,-1.325144196E1,-3.957226562E1
5.288110346E1,-2.183083534E1,-1.343777466E1,-3.926232910E1
5.289103646E1,-2.180586815E1,-1.330495453E1,-3.966262817E1
5.290096946E1,-2.168779945E1,-1.315302277E1,-3.934069824E1
5.291090146E1,-2.186094475E1,-1.288529968E1,-4.004937744E1
5.292083446E1,-2.188165855E1,-1.326196289E1,-3.984924316E1
5.293076746E1,-2.159714317E1,-1.282962036E1,-4.025790405E1
5.294070046E1,-2.153969383E1,-1.303766632E1,-3.978103638E1
5.295063246E1,-2.151399803E1,-1.288722992E1,-3.968862915E1
5.296056546E1,-2.138177299E1,-1.290039825E1,-3.948004150E1
5.297049846E1,-2.140865517E1,-1.302058411E1,-3.944390869E1
5.298043046E1,-2.132414055E1,-1.316390228E1,-3.964462280E1
5.299036346E1,-2.147845268E1,-1.315406799E1,-3.989160156E1
5.300029646E1,-2.150928307E1,-1.326812744E1,-3.924145508E1
5.301022846E1,-2.152319145E1,-1.334274292E1,-3.942443848E1
5.302016146E1,-2.174464989E1,-1.380928802E1,-3.914889526E1
5.303009446E1,-2.195621300E1,-1.372687531E1,-3.919601440E1
5.304002646E1,-2.189840126E1,-1.397464752E1,-3.898913574E1
5.304995946E1,-2.201517677E1,-1.404417419E1,-3.910937500E1
5.305989246E1,-2.167611122E1,-1.418395996E1,-3.891534424E1
5.306982546E1,-2.171904182E1,-1.408853912E1,-3.912399292E1
5.307975746E1,-2.165582848E1,-1.428966522E1,-3.862622070E1
5.308969046E1,-2.180716896E1,-1.400091553E1,-3.911621094E1
5.309962346E1,-2.161457634E1,-1.431075287E1,-3.902243042E1
5.310955546E1,-2.165204430E1,-1.436460876E1,-3.941229248E1
5.311948846E1,-2.175927162E1,-1.433190918E1,-3.902755737E1
5.312942146E1,-2.210092735E1,-1.426662445E1,-3.925808716E1
5.313935346E1,-2.195464134E1,-1.435843658E1,-3.887005615E1
5.314928646E1,-2.192190361E1,-1.438187408E1,-3.893972778E1
5.315921946E1,-2.190325356E1,-1.456690216E1,-3.892330933E1
5.316915146E1,-2.181067085E1,-1.464304352E1,-3.919122314E1
5.317908446E1,-2.174123573E1,-1.493625641E1,-3.910369873E1
5.318901746E1,-2.155766869E1,-1.499659729E1,-3.904547119E1
5.319894946E1,-2.170802498E1,-1.495550537E1,-3.911373901E1
5.320888246E1,-2.132341194E1,-1.498007965E1,-3.927001953E1
5.321881546E1,-2.142593956E1,-1.516929626E1,-3.885217285E1
5.322874846E1,-2.130845070E1,-1.510530090E1,-3.892330933E1
5.323868046E1,-2.116045952E1,-1.511150360E1,-3.889999390E1
5.324861346E1,-2.117925072E1,-1.539797211E1,-3.891510010E1
5.325854646E1,-2.103721046E1,-1.574949646E1,-3.876483154E1
5.326847846E1,-2.105142021E1,-1.554012299E1,-3.903207397E1
5.327841146E1,-2.110729408E1,-1.625025940E1,-3.876040649E1
5.328834446E1,-2.120721626E1,-1.634688568E1,-3.862203979E1
5.329827646E1,-2.131466484E1,-1.654298401E1,-3.809271240E1
5.330820946E1,-2.138930321E1,-1.659692383E1,-3.821194458E1
5.331814246E1,-2.134615135E1,-1.639652252E1,-3.813366699E1
5.332807446E1,-2.150981331E1,-1.602614594E1,-3.830615234E1
5.333800746E1,-2.151101494E1,-1.544299316E1,-3.865597534E1
5.334794046E1,-2.169621086E1,-1.528617096E1,-3.878750610E1
5.335787246E1,-2.156987572E1,-1.467880249E1,-3.883770752E1
5.336780546E1,-2.167815208E1,-1.456382751E1,-3.894125366E1
5.337773846E1,-2.152786064E1,-1.452273560E1,-3.882928467E1
5.338767146E1,-2.127595711E1,-1.435713196E1,-3.929013062E1
5.339760346E1,-2.123382378E1,-1.481641388E1,-3.901901245E1
5.340753646E1,-2.142132378E1,-1.494769287E1,-3.902090454E1
5.341746946E1,-2.111247063E1,-1.527169800E1,-3.878118896E1
5.342740146E1,-2.129788399E1,-1.521047211E1,-3.886090088E1
5.343733446E1,-2.123763084E1,-1.541298676E1,-3.845794678E1
5.344726687E1,-2.124365807E1,-1.533798218E1,-3.858285522E1
5.345719887E1,-2.094591331E1,-1.556518555E1,-3.897207642E1
5.346713188E1,-2.079946327E1,-1.544149017E1,-3.854086304E1
5.347706487E1,-2.044011879E1,-1.533837891E1,-3.906576538E1
5.348699687E1,-2.075575066E1,-1.550099182E1,-3.903973389E1
5.349692988E1,-2.026115227E1,-1.556823730E1,-3.898315430E1
5.350686288E1,-2.022819328E1,-1.574345398E1,-3.865390015E1
5.351679587E1,-1.987355995E1,-1.600843048E1,-3.902896118E1
5.352672787E1,-2.005718422E1,-1.615990448E1,-3.886050415E1
5.353666088E1,-1.984647179E1,-1.651482391E1,-3.831430054E1
5.354659387E1,-2.006303596E1,-1.626721954E1,-3.858038330E1
5.355652587E1,-1.960964394E1,-1.648157501E1,-3.837454224E1
5.356645888E1,-1.957407570E1,-1.692639923E1,-3.837896729E1
5.357639188E1,-1.947055626E1,-1.718704987E1,-3.805813599E1
5.358632388E1,-1.937798882E1,-1.754827881E1,-3.836495972E1
5.359625687E1,-1.922088051E1,-1.763454437E1,-3.825448608E1
5.360618988E1,-1.923682594E1,-1.778065491E1,-3.787307739E1
5.361612188E1,-1.886746025E1,-1.787442017E1,-3.812240601E1
5.362605487E1,-1.904129219E1,-1.783186340E1,-3.808978271E1
5.363598787E1,-1.911305809E1,-1.794335175E1,-3.810110474E1
5.364592088E1,-1.889350319E1,-1.755760956E1,-3.816677856E1
5.365585288E1,-1.885624504E1,-1.795223236E1,-3.844381714E1
5.366578587E1,-1.881210518E1,-1.749659729E1,-3.806866455E1
5.367571888E1,-1.879193687E1,-1.783343506E1,-3.773062134E1
5.368565088E1,-1.899674416E1,-1.792109680E1,-3.807305908E1
5.369558388E1,-1.905051231E1,-1.788992310E1,-3.785571289E1
5.370551687E1,-1.909959221E1,-1.806166840E1,-3.780706787E1
5.371544887E1,-1.878923607E1,-1.828817749E1,-3.757382202E1
5.372538188E1,-1.880566597E1,-1.835610962E1,-3.749435425E1
5.373531487E1,-1.852138329E1,-1.821234894E1,-3.722506714E1
5.374524687E1,-1.847674751E1,-1.825244141E1,-3.755764771E1
5.375517988E1,-1.853782463E1,-1.802384186E1,-3.734451294E1
5.376511288E1,-1.866277504E1,-1.821407318E1,-3.758657837E1
5.377504488E1,-1.848739433E1,-1.812105560E1,-3.735903931E1
5.378497787E1,-1.884675407E1,-1.796035004E1,-3.712771606E1
5.379491088E1,-1.873924828E1,-1.803868103E1,-3.744625854E1
